ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
0.3494220513388116,-0.23792362234719233,-1.2319799015834556,-1.4877322679746363,0.2209537872392078,0.849068470138162,-0.3584793403516057,-1.7401458353835215,0.8855164247350329,-0.8840636442084313,-1.554676149238057,-0.9827363318052198,-1.3096291947970007,1.267349475432305,1
-1.23385012875743,0.19586591205109294,1.2062708157268016,0.27454669290618283,-0.06955240954834206,1.4371933180573795,-0.41867335391027655,-0.9044017170882044,-0.27865801540786456,-1.2275716697463313,-0.22536382601458602,0.637836570833441,-0.0653210006579529,1.5851604244725104,1
-0.19242595204363996,1.1060830535453354,-0.03105957037108693,-0.9003059476810299,1.3829785743894074,-1.3391275153393865,0.31659341460862966,1.4459013818528375,0.2837577076428953,-0.8840636442084313,-1.3095085145035075,1.7010949733454797,-1.5110126806739472,-1.0046603474403817,1
1.671377463846353,0.1064025753463418,-0.28028166680109223,1.4493993334933957,-1.0863240983047666,0.10818477957837039,-0.5967660550329269,-1.3794005503664712,-1.3887549411872218,1.5204925345568683,-0.7976095774006373,1.4406093380404923,1.1538450516636125,0.36117086136653626,1
-1.4452092790129962,1.4855410981033819,0.2571238381588892,1.4493993334933957,-0.6505648031234418,-0.05079638110046431,-0.4055432549282031,1.15322947847165,-1.271666363059399,0.14646043240526854,-0.41361680526482525,-1.4521917889273444,-0.07706332074442734,0.38422201003366546,0
0.549252520671347,0.2719904738244155,0.8444200749908645,0.27454669290618283,-1.0863240983047666,-1.0566660731584017,1.4637118711200907,-1.0450515763165633,1.5412926202926525,1.1769845090189683,0.20703975215945578,-1.3052997997008662,0.6209399574334139,-0.028616880254954142,1
-1.053234127629946,0.5679302444107149,0.2753800268197265,-0.31287962738742353,1.6734847711769572,1.0906359664476233,0.5881425948008622,-1.0093607157753621,1.0241831738248126,-0.1970475931326314,0.3372908473422214,0.3541663348586866,-0.9202802132889075,0.7102034251584803,1
0.8259408628240882,-1.161125368628356,-1.423013652288052,-0.9003059476810299,-0.9410709999109917,1.0227205312720338,0.22524874830679936,0.19216698194654785,0.8992990970309772,1.5204925345568683,-0.1915561279501481,-0.8816322085537552,-1.615994779961522,-1.3168523894700526,0
0.7990406073370161,-0.7820471781351115,-1.7030661168298775,0.27454669290618283,1.6734847711769572,-0.26932997005634535,-0.21166259127975032,-0.6239098019994785,1.3900118609285022,1.5204925345568683,-1.5700803379204307,0.2941721056789873,-1.274900420467919,1.1411826622669854,1
-1.3529798316287491,-0.6895051780126069,0.1904418964663851,-0.9003059476810299,0.2209537872392078,0.5306284812743748,-1.5820646168652017,0.1782530834018159,-0.7504665950949102,-1.2275716697463313,-1.0491102669718146,1.4385121333484865,0.09715347512081783,-0.8488175748080736,1
-0.5882439970677004,0.6056350013473214,0.7932537700423401,0.27454669290618283,0.07570068884543288,0.4128922621483543,1.022023527950228,-0.2966707870838775,0.021811787523704572,-1.2275716697463313,-0.6412129909532699,-0.5981056799633574,0.20299750154978438,-1.5836824142763783,1
0.14959158200627629,-0.20650937101233316,0.8409224733282109,-0.9003059476810299,0.6567130824205326,-1.6602228168289093,1.592105786924157,1.1393356482664643,-0.42851880978046214,0.14646043240526854,1.5008199234258675,-0.9025546063531544,-1.3021846576995184,-0.8302896096202913,1
1.0680431622077369,1.5237211545977982,-0.26255593384533726,0.8619730131997891,1.0924723776018574,0.8886038472041436,0.9730926713311538,1.6338693168663767,1.5218316678978607,0.8334764834810685,0.4236321674036091,0.21329691294921926,-1.298721253842168,-1.1846873011975971,1
0.2879357530826469,-0.6065258234740665,1.0129462507266094,-0.31287962738742353,-1.3768302950923166,1.0510627380595068,-1.241609365653672,-0.4862061496882327,-1.7536250279247285,0.8334764834810685,1.4624001953791612,0.03227223288580101,-1.661046048767638,-1.3262654183971543,0
1.3601030789245192,1.523431610617676,-0.30876486187681124,1.4493993334933957,-0.6505648031234418,-0.16441459603291836,1.5497580965377755,-0.8038568223791909,0.7166412668030046,-1.5710796952842312,-1.367714929906848,-0.4620572123363437,0.5419846656422136,-1.3350563603502132,1
1.0757289494897573,0.38836185248782856,-0.3901609445220312,-1.4877322679746363,0.5114599840267577,-1.1637051541757484,-0.9964039729415439,1.078524849813724,0.2530649052972032,-0.5405556186705314,-1.2658022594978167,-1.1606228926719857,1.3166566755180287,1.1481791617537789,1
1.656005889282312,1.5470315740861633,0.6094592911655728,0.8619730131997891,-1.3768302950923166,0.6655942190904891,-0.18897356180432792,0.05746577045788375,1.1839712425124305,-1.5710796952842312,-0.3681732197511021,1.6007509139594467,-1.3450606485240317,-1.6105403563273097,1
-0.884146807425493,-0.4698498234431136,-0.1529969853429011,-0.9003059476810299,0.6567130824205326,0.4320360429157808,-1.3345929067212017,-1.6500796248187064,0.7172720046360346,1.1769845090189683,1.515899411246982,1.4804743794075725,1.73380510788045,0.8204687648165223,1
0.10347685831415274,-0.40345785829183,1.4708672714023339,-0.9003059476810299,0.2209537872392078,-1.1431757918377836,-1.4886619448194294,0.8188995220230267,-0.15746632067671687,0.4899684579431685,-0.5233992342356206,-1.0813206343366673,-1.0986239760024703,-0.32867688692949143,1
0.26487839123658513,-0.9191382850927093,-0.011780981036327775,0.8619730131997891,-1.2315771966985416,-1.240056144661328,-0.6269282289336515,-1.6145395479733011,-1.2105882894816455,-0.1970475931326314,-1.2839704215988146,-1.4162113243519543,1.7078154443457594,-0.7767907612836361,1
-1.5797105564483565,1.535279871521414,0.29317654427322,-0.31287962738742353,-1.6673364918798663,-0.7569413219715196,1.2563756504816426,-1.17658801952607,-1.1045960015399605,-0.8840636442084313,0.9833348631520277,1.501182014453908,0.9234993015104412,1.491638527555077,1
0.7144969472347896,1.2801091615413507,-1.65440799211113,-1.4877322679746363,1.6734847711769572,-0.05203497755667163,-1.542945538280562,-0.3202951198933752,-1.4378651888837994,-0.1970475931326314,0.6654177149568049,-0.2296740767364669,0.1817129393505429,0.23629633211679443,1
0.26872128487759545,0.2685814422245194,0.6088715525606266,0.8619730131997891,1.2377254759956324,0.4333355434365033,0.10842495690114007,0.4414555229972496,-0.21167628508395983,0.4899684579431685,-1.0549552081597764,0.5286523634512994,-1.0098380736650414,-1.1309154682195057,1
-1.2069498732703579,-0.4207396719397479,-1.2194158449404804,-0.31287962738742353,-1.2315771966985416,-0.06640635707376424,-0.6243370056322461,0.8471132908079462,0.05710691087267279,0.8334764834810685,1.4368400381625726,0.1108004046213646,-0.6498601775030116,-1.0407979493777086,0
1.2525020569762308,-1.4794606561696337,0.9801589786252825,0.8619730131997891,0.2209537872392078,0.7464919030363495,0.9266442065604079,-1.2232504749966213,0.7851772299046333,0.14646043240526854,0.012275130342655285,0.9753624042215552,1.5612833209022803,0.10971158622668468,1
0.18033473113435863,-0.7121258187465757,-0.14743876186124624,0.27454669290618283,1.2377254759956324,1.3417767354691024,1.2518835779677029,0.7774214383962874,1.1319291964848985,-0.8840636442084313,-0.07574221930349455,1.501228933416167,-1.0849306445999132,-1.6372439671380377,1
-1.314550895218646,-0.08915929217714035,-1.4671895334114946,-1.4877322679746363,-1.0863240983047666,0.9365571114777198,0.5797121563025847,1.2772223080963443,-1.6410322261312387,-0.8840636442084313,0.5203850579303761,1.6043213612971152,-0.5304613548116186,0.40535816127380947,0
-0.1693685901975782,1.3434776680441705,1.4469958969288195,-0.31287962738742353,-1.6673364918798663,0.36081912118750503,0.7999295738640101,-1.6343375864184457,0.7946538860766371,1.5204925345568683,-1.6929897718931097,1.3079005514255695,-1.1289353804602045,1.3460611754211127,1
0.7567687772859029,0.5992467818729925,1.445685846894769,0.8619730131997891,0.2209537872392078,0.22206578580579067,0.823891854589906,-0.6026970344615614,-0.5711026498195724,0.4899684579431685,-0.8275682739737751,1.7122631803881323,0.045389725432324765,-1.2656329145176033,1
-0.07713914281333112,-0.41045866685121646,0.2409236722245461,0.27454669290618283,0.36620688563298276,0.9025346065719131,0.416017897348891,0.7570435729597557,-1.209612083395045,1.1769845090189683,0.8830540328091134,1.0981610955583347,-0.3204031525211939,-1.54179756945301,1
-1.2876506397315741,-0.5201617830136032,0.9498868717951556,1.4493993334933957,0.6567130824205326,-1.6599331295474173,0.2717045303637689,-0.2653052350860478,-1.4285899064379297,-0.5405556186705314,-1.6913699843759769,-0.6545940627881437,0.9386218325254814,1.0895781104331101,1
-1.1800496177832858,-1.5160167531916622,-1.219854053903246,-0.9003059476810299,0.8019661808143076,-1.1787904991221057,-0.8601827082365947,1.077472901926047,-0.7336466451202456,-1.2275716697463313,-0.07699609100657163,0.6118104160890988,1.055522633284918,0.67517499440517,1
0.007404517288895368,0.7174369545162752,-0.7938553914860751,-1.4877322679746363,1.3829785743894074,-0.574888771109928,0.7147069245276425,-0.9587529023403137,-1.6423467676472692,1.1769845090189683,-0.8843638452009933,0.13285839921808862,0.211650271581334,1.4522752784586412,1
0.22644945482648218,0.43300295757982976,1.7140098472351812,-0.31287962738742353,1.0924723776018574,0.5083147731138203,-1.6624224713965947,-1.462285137976108,-0.6266236747101473,0.8334764834810685,-0.7494641204200183,1.4778742699226517,1.2357875182239226,-0.0938141826485371,1
0.061205028263039495,1.2161498885478428,0.7400132140263145,0.27454669290618283,-0.7958179015172168,0.5875746548979679,1.2151113649793435,1.4990641872876147,-0.18667617590219254,-1.2275716697463313,-0.039828390246698146,-0.34482489036276237,0.09380776133294125,1.5623870498554977,0
0.380165200466894,0.8742315093354552,-0.24785590675469582,-0.9003059476810299,-1.6673364918798663,-0.15234449094590244,-1.421357668642504,-0.3099369404789384,-0.8667836113730775,-1.2275716697463313,-0.5301550159051487,-1.542948667181103,-0.9568735431689117,-0.48812614657828685,0
-1.2838077460905637,1.4149976179280586,1.4898985663935196,-1.4877322679746363,0.6567130824205326,0.6706094233453188,0.9593566083896963,0.5486122778053496,0.11096861949132518,1.1769845090189683,-0.8814456889225007,-1.291133123942294,1.0606491547688597,-1.4092066598290325,1
-1.3990945553208727,-0.5699128219837257,1.422755543468838,-0.9003059476810299,1.2377254759956324,1.5691389961541298,-0.13318377296977693,0.5508378272972206,-1.6830146778536212,-1.5710796952842312,-0.7515262260003537,1.264661246408279,-0.7799083404079298,-1.2896922714242398,1
-0.7688599981951842,0.0345086543898911,0.47931157907802,1.4493993334933957,-0.6505648031234418,-0.6834279542871907,0.8215401946171804,1.186068341098467,-0.23233205084301067,0.8334764834810685,-1.6358603249267554,0.19463499127152972,-0.2897867431144244,-0.34164948763543995,1
-1.1762067241422756,-0.8454289625876191,0.0802800896951253,0.27454669290618283,-0.5053117047296669,1.5264768756862128,1.0517451113248788,-1.3169651349096403,-1.3087796224751833,1.1769845090189683,-1.3828598428969465,1.213100443606555,0.9639719830340683,1.657247880127604,1
-0.36535616588910325,-0.3650680100170704,0.2873310002315195,-0.9003059476810299,-1.2315771966985416,1.4173137252293522,0.6976097973016573,1.327886789120476,-0.5094748588127648,0.4899684579431685,1.1617858248352002,0.650895428450622,-0.8335544672994905,0.5909010012807652,1
-0.21548331388970174,-1.5324372025815485,-0.4028820353231749,-0.9003059476810299,1.2377254759956324,-1.5422255193548486,-0.8400772214642568,1.5920016744284575,0.5285158374373421,-0.8840636442084313,-1.1360488790237975,0.17638229165721725,-0.8978146490289821,1.524419172147602,1
-0.7688599981951842,1.0046210244895988,-0.23562668299138895,-0.9003059476810299,1.2377254759956324,1.2692910916654023,0.19045343816314045,1.373205181767185,1.1690478317445232,-1.2275716697463313,0.41562122989670836,0.9061085727041018,0.44324179679499764,-1.641111991751463,1
0.14190579472425568,-0.9332077270545062,0.28894143714533865,0.8619730131997891,0.9472192792080825,0.3461119461568559,0.9357492001908305,-0.6469275124821022,-0.38379739280731395,0.8334764834810685,-1.673935056039218,1.631029968241571,0.506755845558376,1.4641568789552462,1
-0.061767568249289945,-0.803754999872358,0.034859449195869883,-1.4877322679746363,0.6567130824205326,-1.1408886344623073,-0.8298311117636257,0.1850829774297372,0.9784230608987958,-1.2275716697463313,0.19937978948732807,1.5832279282357566,-1.2788838150250381,-0.5273289048268527,1
0.8028835009780264,0.14534370522823328,0.398177208801653,0.8619730131997891,0.6567130824205326,-0.7141452566103599,0.8227671712150569,-1.4511675695730777,0.2162385191475187,-1.2275716697463313,-0.469982670408941,-0.7204125830483448,0.1877812196295204,-1.5019662353594778,1
-0.9072041692715548,0.8694084342529732,1.3137391560680534,-1.4877322679746363,0.36620688563298276,1.130077925026888,1.4625960947627703,-1.1914822675985528,-0.5671849394964751,-0.8840636442084313,-1.3914172312865776,-0.02306761967645273,0.8695726236757062,-0.059876928800292786,1
